m,n,k,mk_input,mk_input_iterations,kn_input,kn_input_iterations,mn_output,mn_output_iterations,read,read_iterations,compute,compute_iterations,pipelined_read_compute,pipelined_read_compute_iterations,final_compute,final_compute_iterations,write,write_iterations,reduction,reduction_iterations,total
256,512,4096,1451,1,2901,1,182,1,27863296,16383,131139865,32766,131139865,16383,7911,1,2981706,16383,107,1,134134123
256,512,4096,1451,1,2901,1,182,1,27863296,16383,131139865,32766,131139865,16383,7911,1,2981706,16383,107,1,134134123
256,512,4096,1451,1,2901,1,182,1,27863296,16383,110169625,32766,110169625,16383,6631,1,2981706,16383,107,1,113162603
256,512,4096,1451,1,2901,1,182,1,27863296,16383,173080345,32766,173080345,16383,10471,1,2981706,16383,107,1,176077163
256,512,4096,1451,1,2901,1,182,1,27863296,16383,110169625,32766,110169625,16383,6631,1,2981706,16383,107,1,113162603
256,512,4096,1451,1,2901,1,182,1,27863296,16383,115084525,32766,115084525,16383,6931,1,2981706,16383,107,1,118077803
256,512,4096,1451,1,2901,1,182,1,27863296,16383,116657293,32766,116657293,16383,7027,1,2981706,16383,107,1,119650667
256,512,4096,1451,1,2901,1,182,1,27863296,16383,116657293,32766,116657293,16383,7027,1,2981706,16383,107,1,119650667
256,512,4096,1451,1,2901,1,182,1,27863296,16383,115084525,32766,115084525,16383,6931,1,2981706,16383,107,1,118077803
256,512,4096,1451,1,2901,1,182,1,27863296,16383,119802829,32766,119802829,16383,7219,1,2981706,16383,107,1,122796395
256,512,4096,1451,1,2901,1,182,1,27863296,16383,115084525,32766,115084525,16383,6931,1,2981706,16383,107,1,118077803
256,512,8192,2901,1,5801,1,182,1,26359554,8191,159898639,16382,159898639,8191,19441,1,1490762,8191,107,1,161417833
256,512,8192,2901,1,5801,1,182,1,26359554,8191,92822540,16382,92822540,8191,11252,1,1490762,8191,107,1,94333545
256,512,8192,2901,1,5801,1,182,1,26359554,8191,92822540,16382,92822540,8191,11252,1,1490762,8191,107,1,94333545
256,512,8192,2901,1,5801,1,182,1,26359554,8191,87842412,16382,87842412,8191,10644,1,1490762,8191,107,1,89352809
256,512,8192,2901,1,5801,1,182,1,26359554,8191,102782796,16382,102782796,8191,12468,1,1490762,8191,107,1,104295017
256,512,8192,2901,1,5801,1,182,1,26359554,8191,159898639,16382,159898639,8191,19441,1,1490762,8191,107,1,161417833
256,512,8192,2901,1,5801,1,182,1,26359554,8191,182358361,16382,182358361,8191,22183,1,1490762,8191,107,1,183880297
256,512,8192,2901,1,5801,1,182,1,26359554,8191,103298829,16382,103298829,8191,12531,1,1490762,8191,107,1,104811113
256,512,8192,2901,1,5801,1,182,1,26359554,8191,103298829,16382,103298829,8191,12531,1,1490762,8191,107,1,104811113
256,512,8192,2901,1,5801,1,182,1,26359554,8191,93338573,16382,93338573,8191,11315,1,1490762,8191,107,1,94849641
256,512,8192,2901,1,5801,1,182,1,26359554,8191,123219341,16382,123219341,8191,14963,1,1490762,8191,107,1,124734057
256,512,8192,2901,1,5801,1,182,1,26359554,8191,182358361,16382,182358361,8191,22183,1,1490762,8191,107,1,183880297
256,512,8192,2901,1,5801,1,182,1,26359554,8191,90013027,16382,90013027,8191,10909,1,1490762,8191,107,1,91523689
256,512,8192,2901,1,5801,1,182,1,26359554,8191,90668307,16382,90668307,8191,10989,1,1490762,8191,107,1,92179049
256,512,8192,2901,1,5801,1,182,1,26359554,8191,90668307,16382,90668307,8191,10989,1,1490762,8191,107,1,92179049
256,512,8192,2901,1,5801,1,182,1,26359554,8191,90013027,16382,90013027,8191,10909,1,1490762,8191,107,1,91523689
256,512,8192,2901,1,5801,1,182,1,26359554,8191,91978867,16382,91978867,8191,11149,1,1490762,8191,107,1,93489769
256,512,8192,2901,1,5801,1,182,1,26359554,8191,90013027,16382,90013027,8191,10909,1,1490762,8191,107,1,91523689
512,256,1024,726,1,363,1,182,1,60619711,65535,218078056,131070,218078056,65535,3224,1,11927370,65535,107,1,230010028
512,256,1024,726,1,363,1,182,1,60619711,65535,133341301,131070,133341301,65535,1931,1,11927370,65535,107,1,145271980
512,256,1024,726,1,363,1,182,1,60619711,65535,133341301,131070,133341301,65535,1931,1,11927370,65535,107,1,145271980
512,256,1024,726,1,363,1,182,1,60619711,65535,127049941,131070,127049941,65535,1835,1,11927370,65535,107,1,138980524
512,256,1024,726,1,363,1,182,1,60619711,65535,145924021,131070,145924021,65535,2123,1,11927370,65535,107,1,157854892
512,256,1024,726,1,363,1,182,1,60619711,65535,218078056,131070,218078056,65535,3224,1,11927370,65535,107,1,230010028
512,256,1024,726,1,363,1,182,1,60619711,65535,204250171,131070,204250171,65535,3013,1,11927370,65535,107,1,216181932
512,256,1024,726,1,363,1,182,1,60619711,65535,121020721,131070,121020721,65535,1743,1,11927370,65535,107,1,132951212
512,256,1024,726,1,363,1,182,1,60619711,65535,121020721,131070,121020721,65535,1743,1,11927370,65535,107,1,132951212
512,256,1024,726,1,363,1,182,1,60619711,65535,110535121,131070,110535121,65535,1583,1,11927370,65535,107,1,122465452
512,256,1024,726,1,363,1,182,1,60619711,65535,141991921,131070,141991921,65535,2063,1,11927370,65535,107,1,153922732
512,256,1024,726,1,363,1,182,1,60619711,65535,204250171,131070,204250171,65535,3013,1,11927370,65535,107,1,216181932
512,256,1024,726,1,363,1,182,1,60619711,65535,224434951,131070,224434951,65535,3321,1,11927370,65535,107,1,236367020
512,256,1024,726,1,363,1,182,1,60619711,65535,141860851,131070,141860851,65535,2061,1,11927370,65535,107,1,153791660
512,256,1024,726,1,363,1,182,1,60619711,65535,141860851,131070,141860851,65535,2061,1,11927370,65535,107,1,153791660
512,256,1024,726,1,363,1,182,1,60619711,65535,120889651,131070,120889651,65535,1741,1,11927370,65535,107,1,132820140
512,256,1024,726,1,363,1,182,1,60619711,65535,183803251,131070,183803251,65535,2701,1,11927370,65535,107,1,195734700
512,256,1024,726,1,363,1,182,1,60619711,65535,224434951,131070,224434951,65535,3321,1,11927370,65535,107,1,236367020
512,256,1024,726,1,363,1,182,1,60619711,65535,255564076,131070,255564076,65535,3796,1,11927370,65535,107,1,267496620
512,256,1024,726,1,363,1,182,1,60619711,65535,178363846,131070,178363846,65535,2618,1,11927370,65535,107,1,190295212
512,256,1024,726,1,363,1,182,1,60619711,65535,178363846,131070,178363846,65535,2618,1,11927370,65535,107,1,190295212
512,256,1024,726,1,363,1,182,1,60619711,65535,138518566,131070,138518566,65535,2010,1,11927370,65535,107,1,150449324
512,256,1024,726,1,363,1,182,1,60619711,65535,258054406,131070,258054406,65535,3834,1,11927370,65535,107,1,269986988
512,256,1024,726,1,363,1,182,1,60619711,65535,255564076,131070,255564076,65535,3796,1,11927370,65535,107,1,267496620
512,256,1024,726,1,363,1,182,1,60619711,65535,340890646,131070,340890646,65535,5098,1,11927370,65535,107,1,352824492
512,256,1024,726,1,363,1,182,1,60619711,65535,266180746,131070,266180746,65535,3958,1,11927370,65535,107,1,278113452
512,256,1024,726,1,363,1,182,1,60619711,65535,266180746,131070,266180746,65535,3958,1,11927370,65535,107,1,278113452
512,256,1024,726,1,363,1,182,1,60619711,65535,186490186,131070,186490186,65535,2742,1,11927370,65535,107,1,198421676
512,256,1024,726,1,363,1,182,1,60619711,65535,425561866,131070,425561866,65535,6390,1,11927370,65535,107,1,437497004
512,256,1024,726,1,363,1,182,1,60619711,65535,340890646,131070,340890646,65535,5098,1,11927370,65535,107,1,352824492
512,256,1024,726,1,363,1,182,1,60619711,65535,170892856,131070,170892856,65535,2504,1,11927370,65535,107,1,182824108
512,256,1024,726,1,363,1,182,1,60619711,65535,171941416,131070,171941416,65535,2520,1,11927370,65535,107,1,183872684
512,256,1024,726,1,363,1,182,1,60619711,65535,171941416,131070,171941416,65535,2520,1,11927370,65535,107,1,183872684
512,256,1024,726,1,363,1,182,1,60619711,65535,170892856,131070,170892856,65535,2504,1,11927370,65535,107,1,182824108
512,256,1024,726,1,363,1,182,1,60619711,65535,174038536,131070,174038536,65535,2552,1,11927370,65535,107,1,185969836
512,256,1024,726,1,363,1,182,1,60619711,65535,170892856,131070,170892856,65535,2504,1,11927370,65535,107,1,182824108
512,256,1024,726,1,363,1,182,1,60619711,65535,148873096,131070,148873096,65535,2168,1,11927370,65535,107,1,160804012
512,256,1024,726,1,363,1,182,1,60619711,65535,174038536,131070,174038536,65535,2552,1,11927370,65535,107,1,185969836
512,256,1024,726,1,363,1,182,1,60619711,65535,174038536,131070,174038536,65535,2552,1,11927370,65535,107,1,185969836
512,256,1024,726,1,363,1,182,1,60619711,65535,148873096,131070,148873096,65535,2168,1,11927370,65535,107,1,160804012
512,256,1024,726,1,363,1,182,1,60619711,65535,224369416,131070,224369416,65535,3320,1,11927370,65535,107,1,236301484
512,256,1024,726,1,363,1,182,1,60619711,65535,148873096,131070,148873096,65535,2168,1,11927370,65535,107,1,160804012
512,256,1024,726,1,363,1,182,1,60619711,65535,143892436,131070,143892436,65535,2092,1,11927370,65535,107,1,155823276
512,256,1024,726,1,363,1,182,1,60619711,65535,185834836,131070,185834836,65535,2732,1,11927370,65535,107,1,197766316
512,256,1024,726,1,363,1,182,1,60619711,65535,185834836,131070,185834836,65535,2732,1,11927370,65535,107,1,197766316
512,256,1024,726,1,363,1,182,1,60619711,65535,143892436,131070,143892436,65535,2092,1,11927370,65535,107,1,155823276
512,256,1024,726,1,363,1,182,1,60619711,65535,269719636,131070,269719636,65535,4012,1,11927370,65535,107,1,281652396
512,256,1024,726,1,363,1,182,1,60619711,65535,143892436,131070,143892436,65535,2092,1,11927370,65535,107,1,155823276
512,256,1024,726,1,363,1,182,1,60619711,65535,183082366,131070,183082366,65535,2690,1,11927370,65535,107,1,195013804
512,256,1024,726,1,363,1,182,1,60619711,65535,266967166,131070,266967166,65535,3970,1,11927370,65535,107,1,278899884
512,256,1024,726,1,363,1,182,1,60619711,65535,266967166,131070,266967166,65535,3970,1,11927370,65535,107,1,278899884
512,256,1024,726,1,363,1,182,1,60619711,65535,183082366,131070,183082366,65535,2690,1,11927370,65535,107,1,195013804
512,256,1024,726,1,363,1,182,1,60619711,65535,434736766,131070,434736766,65535,6530,1,11927370,65535,107,1,446672044
512,256,1024,726,1,363,1,182,1,60619711,65535,183082366,131070,183082366,65535,2690,1,11927370,65535,107,1,195013804
512,256,1024,726,1,363,1,182,1,60619711,65535,171417136,131070,171417136,65535,2512,1,11927370,65535,107,1,183348396
512,256,1024,726,1,363,1,182,1,60619711,65535,173514256,131070,173514256,65535,2544,1,11927370,65535,107,1,185445548
512,256,1024,726,1,363,1,182,1,60619711,65535,173514256,131070,173514256,65535,2544,1,11927370,65535,107,1,185445548
512,256,1024,726,1,363,1,182,1,60619711,65535,171417136,131070,171417136,65535,2512,1,11927370,65535,107,1,183348396
512,256,1024,726,1,363,1,182,1,60619711,65535,177708496,131070,177708496,65535,2608,1,11927370,65535,107,1,189639852
512,256,1024,726,1,363,1,182,1,60619711,65535,171417136,131070,171417136,65535,2512,1,11927370,65535,107,1,183348396
512,256,1024,726,1,363,1,182,1,60619711,65535,172138021,131070,172138021,65535,2523,1,11927370,65535,107,1,184069292
512,256,1024,726,1,363,1,182,1,60619711,65535,176332261,131070,176332261,65535,2587,1,11927370,65535,107,1,188263596
512,256,1024,726,1,363,1,182,1,60619711,65535,176332261,131070,176332261,65535,2587,1,11927370,65535,107,1,188263596
512,256,1024,726,1,363,1,182,1,60619711,65535,172138021,131070,172138021,65535,2523,1,11927370,65535,107,1,184069292
512,256,1024,726,1,363,1,182,1,60619711,65535,184720741,131070,184720741,65535,2715,1,11927370,65535,107,1,196652204
512,256,1024,726,1,363,1,182,1,60619711,65535,172138021,131070,172138021,65535,2523,1,11927370,65535,107,1,184069292
512,256,1024,726,1,363,1,182,1,60619711,65535,223386391,131070,223386391,65535,3305,1,11927370,65535,107,1,235318444
512,256,1024,726,1,363,1,182,1,60619711,65535,324048151,131070,324048151,65535,4841,1,11927370,65535,107,1,335981740
512,256,1024,726,1,363,1,182,1,60619711,65535,324048151,131070,324048151,65535,4841,1,11927370,65535,107,1,335981740
512,256,1024,726,1,363,1,182,1,60619711,65535,223386391,131070,223386391,65535,3305,1,11927370,65535,107,1,235318444
512,256,1024,726,1,363,1,182,1,60619711,65535,525371671,131070,525371671,65535,7913,1,11927370,65535,107,1,537308332
512,256,1024,726,1,363,1,182,1,60619711,65535,223386391,131070,223386391,65535,3305,1,11927370,65535,107,1,235318444
512,256,2048,1451,1,726,1,182,1,54622079,32767,175379324,65534,175379324,32767,5252,1,5963594,32767,107,1,181350636
512,256,2048,1451,1,726,1,182,1,54622079,32767,104766439,65534,104766439,32767,3097,1,5963594,32767,107,1,110735596
512,256,2048,1451,1,726,1,182,1,54622079,32767,104766439,65534,104766439,32767,3097,1,5963594,32767,107,1,110735596
512,256,2048,1451,1,726,1,182,1,54622079,32767,99523719,65534,99523719,32767,2937,1,5963594,32767,107,1,105492716
512,256,2048,1451,1,726,1,182,1,54622079,32767,115251879,65534,115251879,32767,3417,1,5963594,32767,107,1,121221356
512,256,2048,1451,1,726,1,182,1,54622079,32767,175379324,65534,175379324,32767,5252,1,5963594,32767,107,1,181350636
512,256,2048,1451,1,726,1,182,1,54622079,32767,197202146,65534,197202146,32767,5918,1,5963594,32767,107,1,203174124
512,256,2048,1451,1,726,1,182,1,54622079,32767,113973966,65534,113973966,32767,3378,1,5963594,32767,107,1,119943404
512,256,2048,1451,1,726,1,182,1,54622079,32767,113973966,65534,113973966,32767,3378,1,5963594,32767,107,1,119943404
512,256,2048,1451,1,726,1,182,1,54622079,32767,103488526,65534,103488526,32767,3058,1,5963594,32767,107,1,109457644
512,256,2048,1451,1,726,1,182,1,54622079,32767,134944846,65534,134944846,32767,4018,1,5963594,32767,107,1,140914924
512,256,2048,1451,1,726,1,182,1,54622079,32767,197202146,65534,197202146,32767,5918,1,5963594,32767,107,1,203174124
512,256,2048,1451,1,726,1,182,1,54622079,32767,207949722,65534,207949722,32767,6246,1,5963594,32767,107,1,213922028
512,256,2048,1451,1,726,1,182,1,54622079,32767,129505524,65534,129505524,32767,3852,1,5963594,32767,107,1,135475436
512,256,2048,1451,1,726,1,182,1,54622079,32767,129505524,65534,129505524,32767,3852,1,5963594,32767,107,1,135475436
512,256,2048,1451,1,726,1,182,1,54622079,32767,109583188,65534,109583188,32767,3244,1,5963594,32767,107,1,115552492
512,256,2048,1451,1,726,1,182,1,54622079,32767,169350196,65534,169350196,32767,5068,1,5963594,32767,107,1,175321324
512,256,2048,1451,1,726,1,182,1,54622079,32767,207949722,65534,207949722,32767,6246,1,5963594,32767,107,1,213922028
512,256,2048,1451,1,726,1,182,1,54622079,32767,250317453,65534,250317453,32767,7539,1,5963594,32767,107,1,256291052
512,256,2048,1451,1,726,1,182,1,54622079,32767,173118401,65534,173118401,32767,5183,1,5963594,32767,107,1,179089644
512,256,2048,1451,1,726,1,182,1,54622079,32767,173118401,65534,173118401,32767,5183,1,5963594,32767,107,1,179089644
512,256,2048,1451,1,726,1,182,1,54622079,32767,133273729,65534,133273729,32767,3967,1,5963594,32767,107,1,139243756
512,256,2048,1451,1,726,1,182,1,54622079,32767,252807745,65534,252807745,32767,7615,1,5963594,32767,107,1,258781420
512,256,2048,1451,1,726,1,182,1,54622079,32767,250317453,65534,250317453,32767,7539,1,5963594,32767,107,1,256291052
512,256,2048,1451,1,726,1,182,1,54622079,32767,119839259,65534,119839259,32767,3557,1,5963594,32767,107,1,125808876
512,256,2048,1451,1,726,1,182,1,54622079,32767,120625667,65534,120625667,32767,3581,1,5963594,32767,107,1,126595308
512,256,2048,1451,1,726,1,182,1,54622079,32767,120625667,65534,120625667,32767,3581,1,5963594,32767,107,1,126595308
512,256,2048,1451,1,726,1,182,1,54622079,32767,119839259,65534,119839259,32767,3557,1,5963594,32767,107,1,125808876
512,256,2048,1451,1,726,1,182,1,54622079,32767,122198483,65534,122198483,32767,3629,1,5963594,32767,107,1,128168172
512,256,2048,1451,1,726,1,182,1,54622079,32767,119839259,65534,119839259,32767,3557,1,5963594,32767,107,1,125808876
512,256,2048,1451,1,726,1,182,1,54622079,32767,116202122,65534,116202122,32767,3446,1,5963594,32767,107,1,122171628
512,256,2048,1451,1,726,1,182,1,54622079,32767,137173002,65534,137173002,32767,4086,1,5963594,32767,107,1,143143148
512,256,2048,1451,1,726,1,182,1,54622079,32767,137173002,65534,137173002,32767,4086,1,5963594,32767,107,1,143143148
512,256,2048,1451,1,726,1,182,1,54622079,32767,116202122,65534,116202122,32767,3446,1,5963594,32767,107,1,122171628
512,256,2048,1451,1,726,1,182,1,54622079,32767,179114762,65534,179114762,32767,5366,1,5963594,32767,107,1,185086188
512,256,2048,1451,1,726,1,182,1,54622079,32767,116202122,65534,116202122,32767,3446,1,5963594,32767,107,1,122171628
512,256,2048,1451,1,726,1,182,1,54622079,32767,134584409,65534,134584409,32767,4007,1,5963594,32767,107,1,140554476
512,256,2048,1451,1,726,1,182,1,54622079,32767,176526169,65534,176526169,32767,5287,1,5963594,32767,107,1,182497516
512,256,2048,1451,1,726,1,182,1,54622079,32767,176526169,65534,176526169,32767,5287,1,5963594,32767,107,1,182497516
512,256,2048,1451,1,726,1,182,1,54622079,32767,134584409,65534,134584409,32767,4007,1,5963594,32767,107,1,140554476
512,256,2048,1451,1,726,1,182,1,54622079,32767,260409689,65534,260409689,32767,7847,1,5963594,32767,107,1,266383596
512,256,2048,1451,1,726,1,182,1,54622079,32767,134584409,65534,134584409,32767,4007,1,5963594,32767,107,1,140554476
512,256,2048,1451,1,726,1,182,1,54622079,32767,161781019,65534,161781019,32767,4837,1,5963594,32767,107,1,167751916
512,256,2048,1451,1,726,1,182,1,54622079,32767,163878107,65534,163878107,32767,4901,1,5963594,32767,107,1,169849068
512,256,2048,1451,1,726,1,182,1,54622079,32767,163878107,65534,163878107,32767,4901,1,5963594,32767,107,1,169849068
512,256,2048,1451,1,726,1,182,1,54622079,32767,161781019,65534,161781019,32767,4837,1,5963594,32767,107,1,167751916
512,256,2048,1451,1,726,1,182,1,54622079,32767,168072283,65534,168072283,32767,5029,1,5963594,32767,107,1,174043372
512,256,2048,1451,1,726,1,182,1,54622079,32767,161781019,65534,161781019,32767,4837,1,5963594,32767,107,1,167751916
512,256,2048,1451,1,726,1,182,1,54622079,32767,121248240,65534,121248240,32767,3600,1,5963594,32767,107,1,127217900
512,256,2048,1451,1,726,1,182,1,54622079,32767,124393872,65534,124393872,32767,3696,1,5963594,32767,107,1,130363628
512,256,2048,1451,1,726,1,182,1,54622079,32767,124393872,65534,124393872,32767,3696,1,5963594,32767,107,1,130363628
512,256,2048,1451,1,726,1,182,1,54622079,32767,121248240,65534,121248240,32767,3600,1,5963594,32767,107,1,127217900
512,256,2048,1451,1,726,1,182,1,54622079,32767,130685136,65534,130685136,32767,3888,1,5963594,32767,107,1,136655084
512,256,2048,1451,1,726,1,182,1,54622079,32767,121248240,65534,121248240,32767,3600,1,5963594,32767,107,1,127217900
512,256,4096,2901,1,1451,1,182,1,51620608,16383,170639278,32766,170639278,16383,10322,1,2981706,16383,107,1,173635947
512,256,4096,2901,1,1451,1,182,1,51620608,16383,100028548,32766,100028548,16383,6012,1,2981706,16383,107,1,103020907
512,256,4096,2901,1,1451,1,182,1,51620608,16383,100028548,32766,100028548,16383,6012,1,2981706,16383,107,1,103020907
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94785988,32766,94785988,16383,5692,1,2981706,16383,107,1,97778027
512,256,4096,2901,1,1451,1,182,1,51620608,16383,110513668,32766,110513668,16383,6652,1,2981706,16383,107,1,113506667
512,256,4096,2901,1,1451,1,182,1,51620608,16383,170639278,32766,170639278,16383,10322,1,2981706,16383,107,1,173635947
512,256,4096,2901,1,1451,1,182,1,51620608,16383,184155253,32766,184155253,16383,11147,1,2981706,16383,107,1,187152747
512,256,4096,2901,1,1451,1,182,1,51620608,16383,105090895,32766,105090895,16383,6321,1,2981706,16383,107,1,108083563
512,256,4096,2901,1,1451,1,182,1,51620608,16383,105090895,32766,105090895,16383,6321,1,2981706,16383,107,1,108083563
512,256,4096,2901,1,1451,1,182,1,51620608,16383,95130031,32766,95130031,16383,5713,1,2981706,16383,107,1,98122091
512,256,4096,2901,1,1451,1,182,1,51620608,16383,125012623,32766,125012623,16383,7537,1,2981706,16383,107,1,128006507
512,256,4096,2901,1,1451,1,182,1,51620608,16383,184155253,32766,184155253,16383,11147,1,2981706,16383,107,1,187152747
512,256,4096,2901,1,1451,1,182,1,51620608,16383,205027195,32766,205027195,16383,12421,1,2981706,16383,107,1,208025963
512,256,4096,2901,1,1451,1,182,1,51620608,16383,126585391,32766,126585391,16383,7633,1,2981706,16383,107,1,129579371
512,256,4096,2901,1,1451,1,182,1,51620608,16383,126585391,32766,126585391,16383,7633,1,2981706,16383,107,1,129579371
512,256,4096,2901,1,1451,1,182,1,51620608,16383,106663663,32766,106663663,16383,6417,1,2981706,16383,107,1,109656427
512,256,4096,2901,1,1451,1,182,1,51620608,16383,166428847,32766,166428847,16383,10065,1,2981706,16383,107,1,169425259
512,256,4096,2901,1,1451,1,182,1,51620608,16383,205027195,32766,205027195,16383,12421,1,2981706,16383,107,1,208025963
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94310881,32766,94310881,16383,5663,1,2981706,16383,107,1,97302891
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94966201,32766,94966201,16383,5703,1,2981706,16383,107,1,97958251
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94966201,32766,94966201,16383,5703,1,2981706,16383,107,1,97958251
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94310881,32766,94310881,16383,5663,1,2981706,16383,107,1,97302891
512,256,4096,2901,1,1451,1,182,1,51620608,16383,96276841,32766,96276841,16383,5783,1,2981706,16383,107,1,99268971
512,256,4096,2901,1,1451,1,182,1,51620608,16383,94310881,32766,94310881,16383,5663,1,2981706,16383,107,1,97302891
512,256,4096,2901,1,1451,1,182,1,51620608,16383,110333455,32766,110333455,16383,6641,1,2981706,16383,107,1,113326443
512,256,4096,2901,1,1451,1,182,1,51620608,16383,131303695,32766,131303695,16383,7921,1,2981706,16383,107,1,134297963
512,256,4096,2901,1,1451,1,182,1,51620608,16383,131303695,32766,131303695,16383,7921,1,2981706,16383,107,1,134297963
512,256,4096,2901,1,1451,1,182,1,51620608,16383,110333455,32766,110333455,16383,6641,1,2981706,16383,107,1,113326443
512,256,4096,2901,1,1451,1,182,1,51620608,16383,173244175,32766,173244175,16383,10481,1,2981706,16383,107,1,176241003
512,256,4096,2901,1,1451,1,182,1,51620608,16383,110333455,32766,110333455,16383,6641,1,2981706,16383,107,1,113326443
512,256,4096,2901,1,1451,1,182,1,51620608,16383,115199206,32766,115199206,16383,6938,1,2981706,16383,107,1,118192491
512,256,4096,2901,1,1451,1,182,1,51620608,16383,116771974,32766,116771974,16383,7034,1,2981706,16383,107,1,119765355
512,256,4096,2901,1,1451,1,182,1,51620608,16383,116771974,32766,116771974,16383,7034,1,2981706,16383,107,1,119765355
512,256,4096,2901,1,1451,1,182,1,51620608,16383,115199206,32766,115199206,16383,6938,1,2981706,16383,107,1,118192491
512,256,4096,2901,1,1451,1,182,1,51620608,16383,119917510,32766,119917510,16383,7226,1,2981706,16383,107,1,122911083
512,256,4096,2901,1,1451,1,182,1,51620608,16383,115199206,32766,115199206,16383,6938,1,2981706,16383,107,1,118192491
512,256,8192,5801,1,2901,1,182,1,50116610,8191,159955976,16382,159955976,8191,19448,1,1490762,8191,107,1,161475177
512,256,8192,5801,1,2901,1,182,1,50116610,8191,92879877,16382,92879877,8191,11259,1,1490762,8191,107,1,94390889
512,256,8192,5801,1,2901,1,182,1,50116610,8191,92879877,16382,92879877,8191,11259,1,1490762,8191,107,1,94390889
512,256,8192,5801,1,2901,1,182,1,50116610,8191,87899749,16382,87899749,8191,10651,1,1490762,8191,107,1,89410153
512,256,8192,5801,1,2901,1,182,1,50116610,8191,102840133,16382,102840133,8191,12475,1,1490762,8191,107,1,104352361
512,256,8192,5801,1,2901,1,182,1,50116610,8191,159955976,16382,159955976,8191,19448,1,1490762,8191,107,1,161475177
512,256,8192,5801,1,2901,1,182,1,50116610,8191,182382934,16382,182382934,8191,22186,1,1490762,8191,107,1,183904873
512,256,8192,5801,1,2901,1,182,1,50116610,8191,103323402,16382,103323402,8191,12534,1,1490762,8191,107,1,104835689
512,256,8192,5801,1,2901,1,182,1,50116610,8191,103323402,16382,103323402,8191,12534,1,1490762,8191,107,1,104835689
512,256,8192,5801,1,2901,1,182,1,50116610,8191,93363146,16382,93363146,8191,11318,1,1490762,8191,107,1,94874217
512,256,8192,5801,1,2901,1,182,1,50116610,8191,123243914,16382,123243914,8191,14966,1,1490762,8191,107,1,124758633
512,256,8192,5801,1,2901,1,182,1,50116610,8191,182382934,16382,182382934,8191,22186,1,1490762,8191,107,1,183904873
512,256,8192,5801,1,2901,1,182,1,50116610,8191,90168656,16382,90168656,8191,10928,1,1490762,8191,107,1,91679337
512,256,8192,5801,1,2901,1,182,1,50116610,8191,90823936,16382,90823936,8191,11008,1,1490762,8191,107,1,92334697
512,256,8192,5801,1,2901,1,182,1,50116610,8191,90823936,16382,90823936,8191,11008,1,1490762,8191,107,1,92334697
512,256,8192,5801,1,2901,1,182,1,50116610,8191,90168656,16382,90168656,8191,10928,1,1490762,8191,107,1,91679337
512,256,8192,5801,1,2901,1,182,1,50116610,8191,92134496,16382,92134496,8191,11168,1,1490762,8191,107,1,93645417
512,256,8192,5801,1,2901,1,182,1,50116610,8191,90168656,16382,90168656,8191,10928,1,1490762,8191,107,1,91679337
512,512,1024,726,1,726,1,363,1,36798036,32767,183049978,65534,183049978,32767,5382,1,11894421,32767,211,1,194951807
512,512,1024,726,1,726,1,363,1,36798036,32767,112437093,65534,112437093,32767,3227,1,11894421,32767,211,1,124336767
512,512,1024,726,1,726,1,363,1,36798036,32767,112437093,65534,112437093,32767,3227,1,11894421,32767,211,1,124336767
512,512,1024,726,1,726,1,363,1,36798036,32767,107194373,65534,107194373,32767,3067,1,11894421,32767,211,1,119093887
512,512,1024,726,1,726,1,363,1,36798036,32767,122922533,65534,122922533,32767,3547,1,11894421,32767,211,1,134822527
512,512,1024,726,1,726,1,363,1,36798036,32767,183049978,65534,183049978,32767,5382,1,11894421,32767,211,1,194951807
512,512,1024,726,1,726,1,363,1,36798036,32767,210410423,65534,210410423,32767,6217,1,11894421,32767,211,1,222313087
512,512,1024,726,1,726,1,363,1,36798036,32767,127182243,65534,127182243,32767,3677,1,11894421,32767,211,1,139082367
512,512,1024,726,1,726,1,363,1,36798036,32767,127182243,65534,127182243,32767,3677,1,11894421,32767,211,1,139082367
512,512,1024,726,1,726,1,363,1,36798036,32767,116696803,65534,116696803,32767,3357,1,11894421,32767,211,1,128596607
512,512,1024,726,1,726,1,363,1,36798036,32767,148153123,65534,148153123,32767,4317,1,11894421,32767,211,1,160053887
512,512,1024,726,1,726,1,363,1,36798036,32767,210410423,65534,210410423,32767,6217,1,11894421,32767,211,1,222313087
512,512,1024,726,1,726,1,363,1,36798036,32767,232462614,65534,232462614,32767,6890,1,11894421,32767,211,1,244365951
512,512,1024,726,1,726,1,363,1,36798036,32767,154018416,65534,154018416,32767,4496,1,11894421,32767,211,1,165919359
512,512,1024,726,1,726,1,363,1,36798036,32767,154018416,65534,154018416,32767,4496,1,11894421,32767,211,1,165919359
512,512,1024,726,1,726,1,363,1,36798036,32767,134096080,65534,134096080,32767,3888,1,11894421,32767,211,1,145996415
512,512,1024,726,1,726,1,363,1,36798036,32767,193863088,65534,193863088,32767,5712,1,11894421,32767,211,1,205765247
512,512,1024,726,1,726,1,363,1,36798036,32767,232462614,65534,232462614,32767,6890,1,11894421,32767,211,1,244365951
